train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.9127628,196.91226613692146,0.79688454,0.39190173,0.79826987,0.9067911,0.76208115,0.8186996,0.9174188,175.76416275589554,0.81501734,0.3914595,0.80996,1.0,0.7515926,0.85741144
0.9183702,175.53399326463952,0.8164296,0.3996322,0.8128898,0.99940383,0.8712264,0.9303314,0.9174188,175.23683347348813,0.81501734,0.3914595,0.80996,1.0,0.7781159,0.87445486
0.91865826,174.5086266497929,0.8172555,0.39673293,0.813511,1.0,0.8855671,0.9386637,0.9174188,174.06551638002747,0.81501734,0.3914595,0.80996,1.0,0.81966573,0.90036523
0.91855454,174.27132245959842,0.816982,0.39617178,0.81332856,1.0,0.8925627,0.9427702,0.9174188,175.2656707763672,0.81501734,0.3914595,0.80996,1.0,0.82917494,0.9060046
0.9182344,174.76594343928352,0.815681,0.3989346,0.8125573,0.99998456,0.8999697,0.9468337,0.9174188,173.95460623281974,0.81501734,0.3914595,0.80996,1.0,0.8217091,0.90163577
0.9186937,173.87093399363215,0.81787634,0.3970601,0.8136032,1.0,0.89085305,0.9418406,0.9174188,174.3952052363643,0.81501734,0.3914595,0.80996,1.0,0.8194164,0.90017974
0.9186959,173.76239762662516,0.8177521,0.39803421,0.8135604,1.0,0.8870312,0.93971115,0.9174188,174.14622672752097,0.81501734,0.3914595,0.80996,1.0,0.8158605,0.898024
0.918761,173.6066657158832,0.8179786,0.3981569,0.81371963,1.0,0.8790257,0.9352251,0.9174188,174.94059979474102,0.81501734,0.3914595,0.80996,1.0,0.82640564,0.9042835
0.91874117,173.5767888416357,0.8178972,0.39793816,0.81365645,1.0,0.8748333,0.9327634,0.9174188,174.17223895037617,0.81501734,0.3914595,0.80996,1.0,0.8241468,0.90305215
0.9186473,173.49808070996986,0.81735283,0.39732602,0.81346416,1.0,0.87084776,0.9304871,0.9174188,174.69255009403935,0.81501734,0.3914595,0.80996,1.0,0.82650316,0.9044446
0.918474,173.54324670133605,0.8172491,0.3991144,0.8131175,1.0,0.86745864,0.9285376,0.9174188,174.02171687373408,0.81501734,0.3914595,0.80996,1.0,0.82807755,0.9054443
0.918358,173.50045611407305,0.8165713,0.39871147,0.81298345,1.0,0.86681664,0.92808634,0.9174188,174.56606677020036,0.81501734,0.3914595,0.80996,1.0,0.82569504,0.9039259
0.918634,173.46762598641158,0.8173904,0.4022757,0.8134135,1.0,0.8671819,0.9284014,0.9174188,174.20045776367186,0.81501734,0.3914595,0.80996,1.0,0.82103205,0.90112305
0.9195847,173.12313951938066,0.81738865,0.40169212,0.81653863,1.0,0.8785963,0.93476576,0.91958493,173.3345926920573,0.8143507,0.39543456,0.8168852,1.0,0.8764661,0.93382555
0.9194202,173.28319148077304,0.8147154,0.3999726,0.8163396,1.0,0.8857219,0.9387904,0.9174188,173.8933487503617,0.81501734,0.3914595,0.80996,1.0,0.82471484,0.90342104
