train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.90933806,249.68141622194614,0.7807336,0.38930878,0.79225606,0.6504128,0.44959077,0.51752216,0.9189206,769.1711317274305,0.8136087,0.39451042,0.814942,0.758856,0.54835904,0.62255293
0.93136036,200.4834225992709,0.8355678,0.42010677,0.8499804,0.9176572,0.69374394,0.7875726,0.9403062,568.7789555302372,0.85897094,0.42417347,0.8737188,1.0,0.8427665,0.91442
0.94148564,169.7706648063963,0.86358905,0.42923945,0.87692314,0.9975431,0.9250448,0.9594212,0.94730335,516.9050810637298,0.88713545,0.4313179,0.89251304,1.0,0.9650265,0.98212576
0.946795,156.73634860246474,0.8795019,0.43513772,0.89132756,0.9988963,0.98190254,0.9902721,0.9534559,464.0723004376447,0.8949015,0.440612,0.90905184,1.0,0.990149,0.9950261
0.9507805,150.30582568982825,0.8896667,0.4436362,0.90207523,0.99940515,0.9899059,0.99460435,0.9560542,432.89541987666377,0.90298945,0.4436308,0.91627014,1.0,0.98790306,0.9938859
0.9545056,144.63130743969793,0.8984092,0.44636416,0.91212296,0.99941945,0.99178636,0.9955647,0.9563784,410.42948642306857,0.9064819,0.4434977,0.9171741,1.0,0.9931755,0.9965558
0.95655143,140.02610247843975,0.9032202,0.45013306,0.91749,0.999606,0.9918803,0.9957056,0.9610089,372.44750162760414,0.9155314,0.44998923,0.92949027,1.0,0.9918779,0.9959006
0.95914817,135.65075215398792,0.90944904,0.4537603,0.92453253,0.9995322,0.99346864,0.99647325,0.9689669,356.1892216435185,0.93045133,0.4610623,0.950314,1.0,0.99275357,0.99634284
0.96508014,131.89111076439886,0.92139214,0.46173474,0.940099,0.99976635,0.9943149,0.99701774,0.9692341,344.0590076587818,0.93280846,0.46095234,0.95108676,1.0,0.99181056,0.9958668
0.9672507,129.4417642387184,0.92569005,0.46406165,0.9458215,0.9998627,0.9950282,0.9974257,0.97199154,325.0110946090133,0.93793434,0.46490815,0.95827854,1.0,0.9951111,0.99753714
0.9683172,127.55139806956669,0.9279178,0.46792322,0.94867945,0.9999198,0.9956767,0.9977817,0.97211576,323.3654704906322,0.937258,0.46530038,0.95850945,1.0,0.99654305,0.99825984
0.9696233,125.25900568757413,0.9314098,0.46913037,0.95237917,0.9999292,0.9960219,0.997962,0.97268677,319.6166785346137,0.9382305,0.46610153,0.9599199,1.0,0.99673736,0.99835795
0.9701743,124.47962368842339,0.932755,0.4738591,0.95358026,0.9999303,0.9964144,0.99816,0.97276396,312.52710899070456,0.9390519,0.46606493,0.9602202,1.0,0.99601126,0.9979905
0.96991813,123.41289073598404,0.9321332,0.47058436,0.9529552,0.9999546,0.99659777,0.99826425,0.9725325,314.73025365758826,0.9384847,0.4657469,0.9595748,1.0,0.9964731,0.99822366
0.97047335,122.17938608584987,0.9334426,0.46883237,0.9543533,0.9999453,0.99672,0.99832207,0.97284114,309.30997789171005,0.9391835,0.46621546,0.96040106,1.0,0.9964737,0.9982241
0.9708145,121.32977090844669,0.93438846,0.46637544,0.95532656,0.99995965,0.99694824,0.9984418,0.972517,310.4270655879268,0.9374149,0.4660074,0.9594329,1.0,0.9971312,0.99855644
0.97087646,120.83061592757039,0.9345193,0.46898434,0.9555125,0.99998605,0.9970443,0.99850297,0.97279483,311.2074350992838,0.9379367,0.46639848,0.960128,1.0,0.9968766,0.9984271
