train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.8732369,255.08342461821005,0.27204752,0.278335,0.25682673,0.68089116,0.5678141,0.60510004,0.9226811,744.5680022063078,0.32976785,0.33694378,0.33001998,0.7973057,0.6759981,0.7237299
0.9355028,183.27646250338168,0.34065583,0.3522427,0.34421182,0.9703162,0.84410894,0.9011409,0.9420662,539.250245949074,0.3450001,0.36010307,0.35140583,1.0,0.90560085,0.95032144
0.9427376,159.95284346897387,0.3460693,0.36114532,0.35218135,0.9992832,0.96623176,0.98230565,0.9486769,472.81430302372684,0.35223454,0.36711097,0.35847265,1.0,0.9822457,0.99100226
0.94642067,150.8187271688246,0.35043243,0.36488166,0.35613626,0.9995309,0.98710924,0.9932382,0.95165044,455.3304226345486,0.35859042,0.36910048,0.36171597,1.0,0.98939353,0.9946429
0.94948775,146.1649551421925,0.35400754,0.36786845,0.35942513,0.99939334,0.99135166,0.9953326,0.94738066,443.8433114510995,0.3491475,0.36667478,0.35711083,1.0,0.9925693,0.99624985
0.9520359,143.16838603785382,0.3568299,0.37079152,0.36223695,0.9994894,0.9928533,0.9961398,0.9575869,407.1675855848524,0.3630605,0.37614197,0.3681189,1.0,0.99323326,0.99658924
0.9604365,139.07839608306156,0.36413604,0.38006926,0.3710601,0.99931127,0.9936009,0.99643,0.9702161,355.49798007541233,0.37340686,0.39064205,0.3813851,1.0,0.9925088,0.996221
0.9660439,135.02445713249412,0.3688143,0.38661444,0.37699974,0.9989749,0.99459815,0.9967577,0.9712208,332.83225346318,0.37403762,0.39192,0.38242537,1.0,0.99552083,0.99774194
0.9679783,131.51409081851736,0.3707315,0.38863,0.37903556,0.99937046,0.99547,0.9974027,0.9717649,326.9899831136068,0.37474892,0.3924553,0.38302565,1.0,0.9966524,0.9983152
0.9692435,129.11801189307377,0.3719886,0.3899709,0.38038775,0.9993926,0.9958127,0.9975846,0.9722595,324.30254652235243,0.3753668,0.3929277,0.38355422,1.0,0.996896,0.99843806
0.9697238,127.6975809606725,0.372438,0.39046556,0.38088024,0.999406,0.9964085,0.9978947,0.9725633,317.508225052445,0.37570828,0.39319822,0.38386875,1.0,0.99624497,0.9981078
0.9700815,126.93237205226394,0.37270588,0.39089885,0.38122544,0.99936604,0.9964023,0.9978717,0.9727996,316.4116283275463,0.37542567,0.39373997,0.38406733,1.0,0.99724257,0.99861306
0.9704724,125.9964743797654,0.37320048,0.39127368,0.3816733,0.9995536,0.99666667,0.99809784,0.9728769,311.02939362702546,0.3759093,0.39360607,0.38419026,1.0,0.9967701,0.9983744
0.9707274,124.8992321426804,0.3734731,0.39162174,0.38198164,0.99954236,0.99674505,0.9981315,0.9732318,311.06545896176937,0.3756371,0.39433774,0.38450652,1.0,0.9973564,0.9986701
0.97095484,123.95358410851944,0.3736775,0.3918159,0.38219178,0.9996982,0.99684453,0.9982598,0.9732472,305.8305684407552,0.37609637,0.39409077,0.38456303,1.0,0.99705,0.9985157
0.9713876,122.83360575265081,0.37413457,0.39230555,0.3826643,0.9997341,0.99692255,0.99831724,0.9735096,304.2401151303892,0.3764156,0.39437756,0.3848608,1.0,0.9971015,0.99854195
0.9714274,122.47451235190483,0.37423924,0.39233118,0.3827419,0.99982756,0.99714607,0.9984747,0.9737671,300.98322143554685,0.3764296,0.3947842,0.3851128,1.0,0.99750274,0.9987431
0.9715575,121.84363234327404,0.3742586,0.39249447,0.38282704,0.99962527,0.99702424,0.9983142,0.9738133,297.78444146050344,0.37663254,0.39473578,0.38516843,1.0,0.9969663,0.99847347
0.9718303,121.0259300468457,0.3745668,0.39274696,0.3831088,0.99968463,0.9975418,0.99860513,0.9740448,296.8331654866536,0.37680423,0.39501378,0.38540107,1.0,0.9975755,0.9987801
0.9718457,120.15075193565866,0.37467855,0.3927952,0.3831956,0.9997146,0.9974846,0.9985914,0.9737361,297.040126546224,0.37655836,0.39466378,0.38509452,1.0,0.99738055,0.99868256
0.9721571,119.69620977259213,0.37487397,0.39318013,0.3834909,0.99977577,0.99723226,0.9984943,0.9734121,297.8448981391059,0.37590304,0.3945023,0.38471892,1.0,0.9972982,0.9986407
0.97204,119.23128939508823,0.37481934,0.39300144,0.3833623,0.9998458,0.99740976,0.9986187,0.97390586,292.34518783004194,0.37659922,0.3949394,0.38527146,1.0,0.99770576,0.99884576
0.9720953,118.78369029337726,0.3749318,0.39300358,0.3834317,0.99979156,0.99745417,0.9986149,0.973551,291.19683973524303,0.37630144,0.3945185,0.38489914,1.0,0.99758095,0.99878335
