train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.9072194,196.7285457119843,0.77243483,0.38584867,0.7852628,0.92681175,0.83268964,0.8730628,0.9174188,175.99900829173902,0.81501734,0.3914595,0.80996,1.0,0.80400944,0.8907091
0.9172495,175.46250839112105,0.80636525,0.39702705,0.81086105,1.0,0.8938177,0.94344866,0.9174188,176.90827676278573,0.81501734,0.3914595,0.80996,1.0,0.69900817,0.8218363
0.9175069,174.7481411416883,0.80939656,0.3962661,0.8111914,1.0,0.84733903,0.9164577,0.9174188,174.65842522515192,0.81501734,0.3914595,0.80996,1.0,0.7207947,0.83689964
0.917806,174.3896385762953,0.81153023,0.398399,0.81180835,1.0,0.8379737,0.91084397,0.9174188,175.29199309172455,0.81501734,0.3914595,0.80996,1.0,0.8111495,0.89511037
0.91827637,174.1702897173422,0.8143159,0.39622316,0.8127588,1.0,0.8206204,0.9001395,0.9174188,174.1253254643193,0.81501734,0.3914595,0.80996,1.0,0.7122754,0.83112276
0.9181991,174.22069965599073,0.8134271,0.3985321,0.8130173,0.99995536,0.8480104,0.91636187,0.9174188,174.33969025788483,0.81501734,0.3914595,0.80996,1.0,0.8364623,0.91035765
0.9187809,173.77825265468968,0.8151818,0.3980252,0.81419694,1.0,0.88685423,0.93953794,0.9199204,173.15905043990523,0.801637,0.39937907,0.8198411,1.0,0.9013129,0.947826
0.91863626,173.57478299770142,0.80942553,0.39851266,0.8147846,1.0,0.898658,0.9461233,0.9174188,174.18896162245008,0.81501734,0.3914595,0.80996,1.0,0.8816172,0.9366933
0.91837686,173.3656899189911,0.8108243,0.40089214,0.81373197,1.0,0.91097385,0.9530303,0.91740334,173.6878919813368,0.81477004,0.3914787,0.8099601,1.0,0.8929249,0.9431378
0.9189288,172.29570181077918,0.80751055,0.40381676,0.8159207,1.0,0.93410075,0.96550894,0.9172279,172.905531028465,0.8085386,0.39221922,0.8103267,1.0,0.903685,0.9491204
0.91874564,173.2564130307002,0.81137705,0.4011672,0.8147112,1.0,0.90717244,0.9507723,0.9167349,173.27871545862268,0.8080493,0.39150277,0.80891544,1.0,0.9182733,0.957185
0.9214141,170.0712135736438,0.81204695,0.40445498,0.82296216,1.0,0.95691276,0.97773266,0.92672676,167.84412005389177,0.816863,0.4091766,0.83837086,1.0,0.9830605,0.9914127
0.93623036,157.79308256928607,0.84900117,0.42472425,0.86318356,0.9999858,0.98889595,0.9943733,0.94235873,148.1346826058847,0.8675891,0.4261365,0.87962073,1.0,0.9942313,0.9970894
0.9426858,148.31737463728234,0.8697172,0.42999783,0.8805514,1.0,0.9936703,0.9968056,0.9423482,144.028869176794,0.8845893,0.42341298,0.8789715,1.0,0.9947777,0.9973652
0.94659066,143.188506534255,0.8805499,0.4361221,0.89091164,0.9999864,0.9946491,0.9972919,0.94964916,136.9226469816985,0.89096373,0.43453822,0.8990617,1.0,0.99525213,0.99760586
0.9557742,136.52864740308024,0.899338,0.44637534,0.91543126,1.0,0.9954802,0.9977199,0.96444535,129.73504457826968,0.9197771,0.45488,0.93819827,1.0,0.99563485,0.9977973
0.96432275,131.32873121543605,0.9182657,0.45991302,0.93813324,1.0,0.9955973,0.9977754,0.9679232,125.71285897714121,0.927292,0.45977002,0.94743425,1.0,0.9956318,0.9977971
0.96513534,129.74402894958592,0.9199739,0.45993087,0.9401544,1.0,0.9959612,0.99796224,0.9655149,128.4304525869864,0.9249875,0.4556446,0.94108963,1.0,0.9956283,0.9977953
0.96490246,129.33004138958663,0.9191703,0.4607058,0.93939483,1.0,0.9958827,0.9979242,0.9671158,123.98977813720703,0.9236516,0.4589565,0.9449324,1.0,0.9955919,0.99777716
0.9435082,149.09833132708962,0.86425316,0.4324602,0.88267297,1.0,0.9950113,0.9974823,0.9480953,146.39914194742838,0.8776552,0.43429935,0.8946243,1.0,0.9949161,0.9974365
0.9499591,144.29880964888676,0.88032246,0.44462588,0.8996831,1.0,0.99551404,0.99773705,0.9564044,135.88716080277055,0.90161467,0.44395363,0.9166944,1.0,0.9956897,0.9978258
0.95592767,138.90221872617786,0.89622045,0.4497539,0.91554266,1.0,0.9953361,0.9976461,0.96156436,131.74085896809896,0.91198885,0.45127606,0.930436,1.0,0.99555755,0.99775887
0.9598271,134.4601871250923,0.9061715,0.45609504,0.92597824,1.0,0.9956999,0.99783134,0.9640383,127.90239952935113,0.9151257,0.45527855,0.9368381,1.0,0.9957531,0.9978563
0.9630388,130.3110304318475,0.91442794,0.4568622,0.93468297,1.0,0.99596214,0.99796355,0.9653801,126.23856692843967,0.923182,0.45577613,0.9407075,1.0,0.9953722,0.9976664
0.9637719,129.4075979890808,0.9159354,0.4626557,0.9364068,1.0,0.9958289,0.9978924,0.9655191,125.51910462556062,0.9198706,0.45704278,0.94087523,1.0,0.9957544,0.9978582
0.9660175,126.93021280018817,0.9223656,0.45849603,0.94246054,1.0,0.99617445,0.9980702,0.9689871,121.12628614637586,0.9295144,0.46115187,0.9500432,1.0,0.9958279,0.9978952
0.96793085,124.49092442887007,0.92633456,0.46458283,0.94741523,1.0,0.9961085,0.99803436,0.90457684,200.09850429958766,0.7843245,0.39013922,0.780508,1.0,0.9949361,0.99744534
0.96479195,127.1969031468863,0.91813815,0.45832792,0.9389835,1.0,0.9960528,0.99800813,0.9697433,120.97901752613208,0.92964846,0.46256205,0.9518623,1.0,0.9960221,0.99799305
0.9675654,123.82037601865153,0.92475986,0.4678168,0.946343,0.99975544,0.9964359,0.99807096,0.96783537,120.4685221919307,0.9248107,0.46019718,0.9468066,1.0,0.99622273,0.9980943
0.9687931,122.04684314212284,0.9278143,0.46395364,0.94966483,1.0,0.996699,0.99833643,0.896237,223.48862835919417,0.759181,0.37928236,0.7591436,1.0,0.99595857,0.99796456
0.9684232,122.63660907442126,0.9274429,0.46670023,0.9486217,1.0,0.9969302,0.9984531,0.9711062,117.73705421730324,0.9338065,0.46420908,0.9556016,1.0,0.9973011,0.99864197
0.96856457,121.27934346858572,0.92754537,0.46646464,0.94910306,1.0,0.99718964,0.9985858,0.9710144,115.33636401141132,0.9337056,0.4639792,0.9554581,1.0,0.9975668,0.9987755
0.9702108,119.51003770570497,0.93166393,0.4691503,0.95352995,1.0,0.9973636,0.9986727,0.972244,116.16227433946398,0.9372416,0.46549013,0.9588024,1.0,0.9971813,0.99858147
0.9708388,118.06941869186862,0.9336733,0.46884558,0.95517206,1.0,0.9975935,0.9987891,0.97185826,114.73841377540872,0.9359419,0.46510744,0.95770997,1.0,0.99772364,0.9988546
0.9710752,117.35205396066978,0.9342687,0.47064736,0.9559301,1.0,0.99765223,0.9988189,0.97240406,112.96045520923755,0.93665344,0.46594375,0.959061,1.0,0.9977747,0.9988801
0.97130144,116.23029423214862,0.9349305,0.46875176,0.9567213,1.0,0.9978471,0.9989165,0.9725276,111.75197409170646,0.93660253,0.46620095,0.959396,1.0,0.99776274,0.99887437
0.9707847,117.55577176553456,0.9334301,0.47009888,0.95507306,1.0,0.9978078,0.9988966,0.96911055,117.57271999782986,0.928526,0.46163258,0.95023113,1.0,0.9976462,0.9988159
0.9683062,120.81670380548377,0.92680514,0.46867868,0.9484054,1.0,0.9976607,0.9988235,0.97104526,114.23644640887225,0.93332654,0.46437857,0.95548975,1.0,0.99752253,0.99875283
0.96947867,118.5778435705576,0.93026,0.4629899,0.95170647,1.0,0.9976584,0.9988188,0.9698205,115.27200000904224,0.9309791,0.46250325,0.9522809,1.0,0.9977096,0.99884725
0.9696377,117.71511805266,0.9302672,0.46896523,0.9519905,1.0,0.9978988,0.9989431,0.97131824,112.48082574915003,0.93411446,0.46453112,0.95621496,1.0,0.9977054,0.9988446
0.9702162,117.1394929719085,0.93154854,0.47147253,0.9535203,1.0,0.9979302,0.9989573,0.9718429,114.26761107268158,0.93518865,0.46519926,0.95753974,1.0,0.997961,0.99897385
0.9710695,116.08350828834861,0.9339259,0.47079784,0.9557857,1.0,0.9977422,0.9988637,0.9719817,111.56943359375,0.93538207,0.46548915,0.95791763,1.0,0.99776703,0.9988765
0.9711977,115.29028257087987,0.9338977,0.46753803,0.9560338,1.0,0.99799716,0.9989928,0.971946,112.40920144540293,0.93517107,0.46550924,0.95780784,1.0,0.9977747,0.9988801
