train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.9141771,192.03457294700635,0.79230165,0.39652094,0.8067529,0.93708724,0.8414623,0.8820129,0.94228804,151.62106272379557,0.85834056,0.42820928,0.8792948,1.0,0.9812215,0.9904767
0.9516793,144.33381915736842,0.8879375,0.44388074,0.9043823,0.99967754,0.98967856,0.9946229,0.9668211,136.797915536386,0.9208912,0.45918578,0.9440458,1.0,0.99089843,0.99540305
0.9611232,136.64753453265314,0.9090586,0.455793,0.92927027,0.9993702,0.9936029,0.9964485,0.9688897,126.08437370017722,0.9284273,0.46119648,0.94975156,1.0,0.99516106,0.9975577
0.9643582,132.60791555383437,0.91720587,0.46227512,0.9379099,0.9998204,0.9952516,0.997516,0.96869326,125.28527922453704,0.92956585,0.46067563,0.9494309,1.0,0.9961548,0.9980582
0.96659493,129.42817975455134,0.9227584,0.4624389,0.9439346,0.99982697,0.99625355,0.9980268,0.9687663,123.72189737955729,0.92850834,0.46091682,0.9494619,1.0,0.9968519,0.9984115
0.9669206,128.0193996581061,0.9231314,0.46518832,0.94480985,0.9998433,0.99694115,0.9983811,0.9698514,125.53559513798466,0.92890376,0.46293518,0.952084,1.0,0.99705225,0.99851537
0.9678932,126.19243334510936,0.9256687,0.46523902,0.94716376,0.99986434,0.99723256,0.9985338,0.969862,120.49018040409794,0.9303352,0.46259996,0.9523078,1.0,0.9975036,0.99874085
0.96915406,123.69848257862327,0.9289778,0.46587178,0.9506062,0.9999736,0.99757934,0.99876875,0.97079843,119.5387289541739,0.9346166,0.46345568,0.95500964,1.0,0.99737954,0.99868053
0.96948534,122.61966665446853,0.929965,0.47003585,0.95148,1.0,0.99775714,0.99887216,0.97180223,115.43993405942564,0.93561137,0.46513423,0.957545,1.0,0.9977054,0.9988441
0.9576555,135.46114925815115,0.90160125,0.45558542,0.9201444,0.99996954,0.9965504,0.9982442,0.9713231,122.72299160427518,0.93463653,0.46441984,0.95622516,1.0,0.9979066,0.99894637
0.9643349,126.56807420363677,0.9175482,0.46336702,0.9378407,1.0,0.99646086,0.9982153,0.93154645,160.8370927033601,0.8350081,0.4128069,0.8502955,1.0,0.99263024,0.9962719
0.94827104,140.3536139580707,0.87773156,0.44010413,0.89503425,1.0,0.99635965,0.99816537,0.9552202,132.45491349962023,0.89211863,0.44469485,0.9136383,1.0,0.99705404,0.9985127
0.9654776,124.70079092380541,0.9194685,0.46352586,0.94084907,1.0,0.9966755,0.9983236,0.97118497,116.29858511465567,0.93360716,0.4643079,0.9557504,1.0,0.99795806,0.9989721
0.9695835,120.01905418996401,0.92999315,0.46620476,0.9518671,1.0,0.9979117,0.9989493,0.97159606,116.03956502278646,0.9366657,0.4643218,0.95707214,1.0,0.9977114,0.9988478
0.96902597,119.95300957508421,0.92885244,0.46665046,0.95033574,1.0,0.99768156,0.9988332,0.9697799,116.11813563594112,0.9306592,0.4622763,0.952089,1.0,0.9978997,0.9989431
0.9694764,118.48376593263805,0.92986816,0.46468028,0.9515302,1.0,0.9979438,0.9989654,0.9717715,115.05938861988209,0.9348305,0.46522012,0.9574266,1.0,0.9981561,0.999072
0.9710165,116.18527820417347,0.93289024,0.46878463,0.95570225,1.0,0.998101,0.9990423,0.971972,111.66816016303169,0.9309355,0.4654481,0.9579556,1.0,0.99789363,0.9989398
0.9710641,115.38243143660844,0.93262166,0.46778974,0.95573235,1.0,0.9980863,0.99903715,0.97279483,111.90027092827691,0.93893003,0.46603966,0.960186,1.0,0.9979693,0.9989778
0.9709525,115.54462465762334,0.9322045,0.46878824,0.9549522,1.0,0.9980555,0.9990215,0.97186404,109.90874893753617,0.92891335,0.46514243,0.9577535,1.0,0.99789315,0.99893945
0.9712572,114.07676347450536,0.92538786,0.4695545,0.9511631,0.99988645,0.9981096,0.99899024,0.97278994,110.34959479437934,0.92722213,0.46684784,0.9569581,1.0,0.9979079,0.9989475
0.9709912,114.09363831245653,0.90867376,0.47395566,0.94246083,1.0,0.99817324,0.9990812,0.9725893,107.6449557269061,0.91483563,0.4687183,0.9448419,1.0,0.997963,0.99897486
0.9710442,112.72206499315028,0.87467736,0.4759472,0.9189572,0.99984163,0.99807745,0.9989502,0.97214097,108.06789697717737,0.83005106,0.4839317,0.87472814,1.0,0.9977707,0.9988783
0.9712076,112.351834338875,0.85662097,0.4828428,0.9030114,1.0,0.9981346,0.9990614,0.9731294,107.93597106933593,0.9093753,0.47100517,0.9312971,1.0,0.99822724,0.9991082
0.9706191,112.15947746434537,0.8496936,0.47848308,0.90294653,1.0,0.9981539,0.99907184,0.9719672,108.51226083260995,0.838617,0.48026887,0.8802528,1.0,0.99803036,0.9990087
0.971042,111.05620176955134,0.83327943,0.49482852,0.8707058,1.0,0.998047,0.9990151,0.972569,107.14641797101056,0.8201527,0.508437,0.83232206,1.0,0.99789745,0.99894196
0.9711811,109.59754885020051,0.8215302,0.4945424,0.8492722,0.9999853,0.9981385,0.99905634,0.9714116,108.60109902841073,0.79727286,0.5043882,0.82296264,1.0,0.9981555,0.99907184
0.96892774,112.1125978127193,0.8203987,0.49487025,0.8513232,1.0,0.9982708,0.99913025,0.9721832,104.02326603642216,0.8153863,0.4954314,0.8416796,1.0,0.9979653,0.99897605
0.9715918,107.87066977581273,0.82394814,0.50160116,0.8442019,1.0,0.9981635,0.99907583,0.9712053,110.16855474401403,0.8219037,0.48801845,0.8555915,1.0,0.99764824,0.99881387
0.9704491,109.83440327758062,0.83903116,0.4929175,0.87034017,1.0,0.9980616,0.9990251,0.9728922,105.55793671784578,0.8416442,0.49294943,0.8514991,1.0,0.99791443,0.99895006
0.97074944,108.62120201856798,0.8378755,0.48920035,0.8579684,1.0,0.9982103,0.9991002,0.9716122,107.49986606174045,0.8699714,0.47946414,0.89472836,1.0,0.99797374,0.99898005
0.97135997,107.25227400001926,0.83441377,0.5032006,0.84698766,1.0,0.9982093,0.9990996,0.9736638,103.2990390918873,0.8930935,0.49610493,0.90438443,1.0,0.99803025,0.9990087
0.97166806,106.44477306450872,0.8210627,0.51594543,0.83886164,1.0,0.9981237,0.9990562,0.97387016,101.3875905919958,0.8037507,0.5468742,0.81347805,0.99993974,0.9980354,0.9989812
0.9704557,109.12774863796507,0.81131876,0.5237527,0.8257915,1.0,0.99793357,0.9989565,0.9742454,101.48806446216724,0.8493493,0.53772366,0.833957,1.0,0.99788505,0.99893594
0.9717641,106.51018236399834,0.8038442,0.54709375,0.809201,1.0,0.99825627,0.9991231,0.97403497,102.7116778338397,0.79500484,0.57006735,0.8148083,1.0,0.9980237,0.99900556
0.97272784,104.95651940738453,0.806076,0.5648001,0.81138355,1.0,0.99819046,0.9990906,0.9753728,100.57501254611545,0.827426,0.5645463,0.8120461,1.0,0.9979025,0.9989445
0.9731132,104.2911906522863,0.8029737,0.56201375,0.8110118,0.99990064,0.99817,0.9990281,0.9747912,101.15921862566913,0.82514423,0.5576774,0.8133888,0.9999383,0.99803025,0.99897766
0.9735736,103.8015299692442,0.8111602,0.56523544,0.8148927,0.99998564,0.9982142,0.9990945,0.9723782,101.48261724401404,0.757974,0.606508,0.7813264,1.0,0.9980953,0.9990413
