train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.91289854,197.3459165115235,0.79636145,0.39228973,0.7990753,0.90174234,0.7546547,0.81229794,0.9174188,175.79136674669053,0.81501734,0.3914595,0.80996,1.0,0.7876851,0.8805465
0.9183835,175.6397860789337,0.8164643,0.39961416,0.8129358,0.99904615,0.856977,0.9218942,0.9174188,175.38327964500144,0.81501734,0.3914595,0.80996,1.0,0.75155324,0.857434
0.9186319,174.62465513984426,0.8173403,0.39663187,0.8133898,1.0,0.8645397,0.92645323,0.9174188,174.64748088695384,0.81501734,0.3914595,0.80996,1.0,0.8035806,0.8905187
0.91861755,174.15070903396,0.81712705,0.39619428,0.8134806,1.0,0.86488706,0.926687,0.9174188,174.14330760814525,0.81501734,0.3914595,0.80996,1.0,0.74153805,0.85075337
0.9185987,173.85128502474302,0.817416,0.39906508,0.8133471,1.0,0.8026646,0.8898745,0.9174188,173.84666448522498,0.81501734,0.3914595,0.80996,1.0,0.72193754,0.837804
0.9186672,173.66620687233055,0.81777996,0.39705405,0.81355053,1.0,0.79471284,0.88491154,0.9174188,175.28358244719328,0.81501734,0.3914595,0.80996,1.0,0.7370553,0.84782344
0.9187423,173.6326494277566,0.817881,0.39807937,0.8136731,1.0,0.7877278,0.8804763,0.9174188,174.02004942717375,0.81501734,0.3914595,0.80996,1.0,0.72251266,0.83809394
0.91878426,173.44992677661307,0.81818813,0.3981654,0.8137587,1.0,0.77031344,0.8695602,0.9174188,174.31504584418403,0.81501734,0.3914595,0.80996,1.0,0.7171137,0.83439535
0.91872466,173.4855860511525,0.81770295,0.39798474,0.81363946,1.0,0.7708664,0.86982334,0.9174188,173.94407224301938,0.81501734,0.3914595,0.80996,1.0,0.71316546,0.83178574
0.91865724,173.3160647693992,0.8174552,0.3973304,0.8134982,1.0,0.7562377,0.8604614,0.9174188,174.2566008956344,0.81501734,0.3914595,0.80996,1.0,0.7072131,0.82786864
0.9185204,173.38171576543908,0.8173258,0.39920133,0.81325126,1.0,0.7514736,0.85740304,0.9174188,173.6074828536422,0.81501734,0.3914595,0.80996,1.0,0.7187418,0.83558273
0.91848063,173.3551599263008,0.81710976,0.3987817,0.81325793,1.0,0.7552927,0.85972434,0.9174188,174.3838485152633,0.81501734,0.3914595,0.80996,1.0,0.72209316,0.8378199
0.9187367,173.30630198722804,0.8177725,0.40234175,0.8136614,1.0,0.7510023,0.8571303,0.9174188,173.85557200113934,0.81501734,0.3914595,0.80996,1.0,0.72553796,0.84007466
0.9186406,173.2210859289609,0.8178626,0.39975795,0.81347656,1.0,0.74287397,0.85168904,0.9174188,173.78897286874277,0.81501734,0.3914595,0.80996,1.0,0.70896107,0.8289355
0.91878426,173.2280746469058,0.8182058,0.39799088,0.81383216,1.0,0.7439574,0.8525026,0.9174188,173.66830014829281,0.81501734,0.3914595,0.80996,1.0,0.718336,0.8352874
0.918697,173.16062860231142,0.81776,0.39539108,0.81362486,1.0,0.73979,0.84969836,0.9174188,173.91123764603228,0.81501734,0.3914595,0.80996,1.0,0.70581174,0.82676053
0.91870135,173.19094885930727,0.8180383,0.3973998,0.8135964,0.9998013,0.73742425,0.8480586,0.9174188,173.5839705855758,0.81501734,0.3914595,0.80996,1.0,0.7144459,0.832619
0.91852707,173.23719790630008,0.817264,0.40059254,0.8131567,0.99952304,0.7409248,0.85005283,0.9174188,175.06118898744936,0.81501734,0.3914595,0.80996,1.0,0.7051346,0.8263618
0.91870475,173.1820861607174,0.81811,0.40018603,0.8135557,1.0,0.7386706,0.8488755,0.9174188,174.0899585865162,0.81501734,0.3914595,0.80996,1.0,0.7189479,0.8357306
