train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.91350806,195.5453190780785,0.7969853,0.3934331,0.8007568,0.9225713,0.7870495,0.8428561,0.9174188,175.79505784776475,0.81501734,0.3914595,0.80996,1.0,0.7280311,0.84180623
0.91842985,175.56639903300518,0.81658477,0.3998059,0.81309026,0.9992051,0.8640125,0.92609644,0.9174188,175.80754439742478,0.81501734,0.3914595,0.80996,1.0,0.75785774,0.861471
0.9185292,174.55549963934433,0.8164874,0.39668024,0.8132313,1.0,0.86403114,0.9264463,0.9174188,173.8302269829644,0.81501734,0.3914595,0.80996,1.0,0.7923643,0.88357097
0.9185017,174.05692533544592,0.815701,0.39632103,0.81336975,0.99998516,0.87764245,0.93414444,0.9174188,173.26874497025102,0.81501734,0.3914595,0.80996,1.0,0.83716017,0.9109444
0.9196686,172.14270069868272,0.81026465,0.4027563,0.81783324,1.0,0.9257632,0.96093583,0.91634905,174.20885179307726,0.80025184,0.39248306,0.80890614,1.0,0.872748,0.93158954
0.9195217,172.74757742768062,0.80946803,0.40058246,0.8175278,1.0,0.9229779,0.9595569,0.9171824,176.09015559443722,0.81767195,0.3905976,0.808987,1.0,0.92523474,0.960825
0.9188052,172.82410136163708,0.8078095,0.40067762,0.81553465,1.0,0.9150893,0.95500183,0.9174188,173.7522233751085,0.81501734,0.3914595,0.80996,1.0,0.8006227,0.88869417
0.91864836,172.7397860555846,0.8102241,0.3995336,0.8146265,1.0,0.8664144,0.92793417,0.915264,173.50543252450447,0.79901224,0.3908078,0.80594844,1.0,0.80591464,0.8921042
0.91803676,172.87337267228264,0.813414,0.39758885,0.812211,1.0,0.82493234,0.9034716,0.91680723,172.3785637749566,0.8013379,0.39310953,0.810293,1.0,0.8456282,0.915943
0.9207473,171.89336804024555,0.81428134,0.40175942,0.82047045,1.0,0.8931512,0.94318706,0.91984725,173.6805622242115,0.8162522,0.39553994,0.81735307,1.0,0.8793765,0.9353848
0.9203751,172.03585936723718,0.8142374,0.40322196,0.81946343,1.0,0.88623977,0.93917423,0.91919917,172.45591317635996,0.81101334,0.3953798,0.81619966,1.0,0.8655457,0.92744875
0.92002183,171.62930829725886,0.8115298,0.40268123,0.8188256,1.0,0.8775557,0.934356,0.91890585,171.8253055713795,0.8022599,0.39690998,0.81648016,1.0,0.85940874,0.9239562
0.92146045,171.14470323280614,0.8148696,0.408,0.8225547,1.0,0.90362984,0.9490536,0.91889626,171.44374061867043,0.80819005,0.3954239,0.8155627,1.0,0.88304746,0.9375326
0.9202835,170.8513001410116,0.8143458,0.40347353,0.8192497,1.0,0.8872868,0.9398668,0.91739845,170.941242924443,0.81071436,0.39223918,0.81064904,1.0,0.84740275,0.9170116
0.91900283,171.11168160612897,0.8123699,0.39958838,0.81550705,1.0,0.88441336,0.9382562,0.91735697,171.71566749855324,0.81464165,0.39142796,0.8098379,1.0,0.8236223,0.9028612
0.91953605,170.81242800896044,0.8151687,0.3974172,0.81673926,1.0,0.8717622,0.9310749,0.91888,170.60790789568867,0.81285715,0.39448363,0.81499296,1.0,0.86696154,0.9284
0.92067873,170.41766232489024,0.81726086,0.40120274,0.81998354,1.0,0.8978549,0.94583297,0.9210664,170.03574326126665,0.81820714,0.39731148,0.82094204,1.0,0.9131028,0.9541679
0.9217993,169.57916925669855,0.8181618,0.40650564,0.82329243,0.9997109,0.93774116,0.9675063,0.9223068,169.6580776638455,0.81690526,0.40003216,0.82503897,1.0,0.9333859,0.96527946
0.92270464,169.1717219799994,0.8167612,0.407981,0.8263216,1.0,0.9511734,0.9747959,0.91976035,171.0117897881402,0.80643713,0.39768225,0.8187092,1.0,0.91597617,0.9558881
0.92586666,167.1860553517061,0.82121754,0.40984228,0.83535635,1.0,0.95892555,0.9788466,0.9300544,163.3348501699942,0.8303675,0.4115712,0.84630704,1.0,0.96738654,0.9833354
0.928767,163.72300640160785,0.8288907,0.41302738,0.8429077,1.0,0.9746769,0.9870939,0.92069614,173.17041812472874,0.82008815,0.39634416,0.81943494,1.0,0.95218664,0.975366
0.92999357,161.49724705306448,0.83307284,0.41721526,0.846053,0.9998013,0.97857463,0.988996,0.9337687,157.5470273618345,0.8381362,0.4168214,0.85631907,1.0,0.9827346,0.9912499
0.933881,157.37574284709694,0.84185255,0.42411005,0.8567219,1.0,0.98429203,0.9920367,0.935476,155.84782047978155,0.86088926,0.41540724,0.85988516,1.0,0.9858701,0.99285096
0.9373189,152.294123535884,0.8569236,0.42390293,0.8657471,1.0,0.99096507,0.9954408,0.94118583,148.34907435664425,0.87196296,0.4234609,0.87569875,1.0,0.99175495,0.99584013
0.93990463,148.62697019713482,0.86391366,0.42913988,0.8727843,0.99940383,0.9934665,0.99633974,0.9430946,145.28367445203992,0.87390953,0.42643592,0.8810812,1.0,0.99367315,0.9968094
0.94357884,145.1884231612868,0.87199444,0.43354213,0.8827479,1.0,0.9941213,0.9970346,0.9456473,141.90857967800565,0.87511915,0.4306736,0.8882069,1.0,0.99622405,0.9980993
0.9452946,140.89576397942815,0.8766103,0.43490323,0.8874401,0.99998516,0.99599624,0.9979679,0.94769496,135.64730818006728,0.88097346,0.4333383,0.89370114,1.0,0.99733096,0.9986567
