train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.90584594,205.07666229557347,0.30778787,0.31995103,0.308017,0.9112013,0.78692824,0.8402022,0.9079548,592.3449413158276,0.30795488,0.32909104,0.31618303,1.0,0.644252,0.7827709
0.93874204,156.86908423843747,0.3429874,0.35652846,0.3479485,0.9998059,0.97655535,0.9878171,0.9491602,441.58648206922743,0.35335743,0.367457,0.35911244,1.0,0.98972225,0.9948095
0.9521993,143.60791888183934,0.3561139,0.37119216,0.36227518,0.9996636,0.991246,0.9954091,0.96634835,359.1574981689453,0.36894462,0.38675722,0.37727877,1.0,0.99465626,0.9973041
0.9589372,138.0601972692153,0.36183628,0.37903225,0.36947098,0.9996676,0.99387825,0.99674547,0.9644397,352.91462142379197,0.36833927,0.3839704,0.37530145,1.0,0.9949802,0.9974664
0.9647997,132.51495496722586,0.36753124,0.38527048,0.37570798,0.9996786,0.9949694,0.99730194,0.9570412,409.47993390118637,0.3602338,0.37608027,0.36726543,1.0,0.9921692,0.99604446
0.9655791,131.16189079102728,0.36821812,0.3862458,0.37655476,0.9997903,0.9952777,0.9975124,0.9703923,326.00352783203124,0.3726172,0.39130402,0.38147566,1.0,0.995495,0.99772793
0.96687865,129.59042382505626,0.36945724,0.38748175,0.3778362,0.9997826,0.9956033,0.99767464,0.9711898,321.15870598687064,0.3735764,0.39208677,0.38233313,0.99993205,0.99582666,0.99786127
0.9677232,128.41070902328613,0.3703313,0.38835102,0.37873387,0.99975646,0.9959684,0.9978465,0.9713589,316.1110664650246,0.37382248,0.39216816,0.3824864,1.0,0.996167,0.9980682
0.96917397,126.52965016963941,0.3717078,0.38992015,0.38024777,0.99984145,0.9966092,0.9982131,0.970973,317.60073626482927,0.3735399,0.39174867,0.38211918,1.0,0.99699074,0.99848545
0.9699335,124.73026203768052,0.37251467,0.3907779,0.38109726,0.99988765,0.9969862,0.99842423,0.96987736,321.1863538953993,0.37348986,0.39008266,0.3810894,1.0,0.9964225,0.9981988
0.97022724,123.47294612605545,0.37284037,0.39103854,0.38140994,0.99987423,0.9972389,0.998548,0.9714725,313.1486863878038,0.3735516,0.39256495,0.38259888,1.0,0.99770415,0.998845
0.9698596,123.66402573577929,0.3722065,0.3908166,0.38097996,0.9998472,0.997326,0.99857825,0.97183317,306.4607071487992,0.37400606,0.39291742,0.38299665,1.0,0.99776274,0.998874
0.97025365,122.2166500258332,0.3727909,0.39116344,0.38143876,0.99990124,0.9974886,0.99868655,0.97246593,302.739879127785,0.37482792,0.39349118,0.3836818,1.0,0.9977774,0.99888146
0.9707241,121.1658269976205,0.37330726,0.39171073,0.38196394,0.9999453,0.9977749,0.99885297,0.9726097,304.7658571596499,0.3751901,0.39356807,0.3838682,1.0,0.9979732,0.9989798
0.9706224,120.68042033275853,0.3731835,0.3915805,0.3818321,1.0,0.99769366,0.99883914,0.9712825,310.1467354103371,0.3736076,0.3922354,0.38244087,1.0,0.9977103,0.99884725
0.97074836,119.3846630057015,0.37338454,0.3916728,0.38198677,0.9999839,0.9978163,0.9988932,0.9717917,302.841276606807,0.37399292,0.39284787,0.3829646,1.0,0.99808586,0.9990361
0.9677541,125.36281299136212,0.37028065,0.38859278,0.37884963,1.0,0.99731505,0.99864614,0.97161704,308.90990747522426,0.37426373,0.39245695,0.3828268,1.0,0.99783957,0.9989128
0.9701731,121.61257617992892,0.3727482,0.39114505,0.38138744,1.0,0.99784154,0.998914,0.97178686,300.3038767496745,0.3741915,0.39277196,0.38298622,1.0,0.99796796,0.9989772
0.97031003,120.6049981700976,0.37288973,0.3912271,0.381501,1.0,0.99794227,0.99896425,0.9720435,298.3074920654297,0.37457043,0.39299288,0.38327762,1.0,0.99809754,0.999042
