train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.90846366,251.58100469313288,0.77347624,0.3874976,0.7904064,0.6169095,0.4221852,0.48553854,0.918257,769.946142578125,0.8125942,0.39333153,0.8129607,0.8135811,0.4778942,0.58703995
0.92790926,202.07271569256562,0.8291728,0.4149234,0.8404546,0.92719865,0.70031524,0.7939696,0.93535256,580.3855355721932,0.84581155,0.41789493,0.8603624,1.0,0.9216781,0.9590967
0.9408231,167.41773268604126,0.86071974,0.42869666,0.87521195,0.9986608,0.96633565,0.98206586,0.941881,517.4666714138455,0.8616044,0.4266363,0.8780555,1.0,0.97344065,0.98647857
0.94577146,155.6540333030713,0.87753516,0.43370408,0.8885739,0.9992831,0.9882899,0.9937231,0.95011777,471.1085344102648,0.89211655,0.43529728,0.90013,1.0,0.9906123,0.9952578
0.9473712,150.0123282267293,0.88343054,0.43882817,0.89282876,0.9993617,0.9917255,0.99550706,0.95085853,453.04021719473377,0.8940378,0.43629998,0.9021656,1.0,0.9917147,0.9958175
0.9493022,145.94790237924065,0.88895214,0.43888643,0.89813143,0.9995649,0.9930647,0.9962848,0.9515579,440.8362614384404,0.8984678,0.43682593,0.9041198,1.0,0.9885462,0.99421275
0.95090204,143.20402920302982,0.89312387,0.44196004,0.9023765,0.9996951,0.9932675,0.9964528,0.95442903,427.69603655779804,0.8996493,0.44161248,0.91184705,1.0,0.9925721,0.9962521
0.9529478,140.1359656702354,0.898219,0.4448973,0.9079813,0.99957496,0.9940951,0.9968126,0.95625013,410.5771217628762,0.9049811,0.44369972,0.91669375,1.0,0.9917243,0.99582314
0.95358366,137.94630828608769,0.89850175,0.44573888,0.90971833,0.9995802,0.99438226,0.99695855,0.95764375,385.24895449037905,0.9083691,0.44558483,0.9205656,1.0,0.9952395,0.99760246
0.9588092,133.71521339962328,0.9088781,0.45226943,0.9236762,0.999351,0.9948174,0.9970607,0.964671,348.67740523726854,0.92315644,0.45486096,0.93917817,1.0,0.9935339,0.99673957
0.96386576,130.30058285238633,0.91868895,0.46173465,0.9370913,0.999765,0.99501765,0.99737287,0.9706181,333.76175684045865,0.9345048,0.46318007,0.9546587,1.0,0.99597,0.99797094
