train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.90692127,197.2227701526757,0.7734152,0.38723254,0.786894,0.93025845,0.8177402,0.86615425,0.9174188,175.5056336014359,0.81501734,0.3914595,0.80996,1.0,0.82251644,0.90185684
0.9174792,175.2990148359338,0.809318,0.3968195,0.8111968,1.0,0.90745646,0.9511331,0.9174188,176.81881470856842,0.81501734,0.3914595,0.80996,1.0,0.751635,0.8572505
0.93542993,159.10007990032008,0.84918225,0.4215349,0.8606842,0.99978983,0.9588424,0.9783103,0.9489904,141.74621774178965,0.8819222,0.43517086,0.8971525,1.0,0.988236,0.9940529
0.9515588,142.01083424663696,0.88795865,0.44511694,0.90411794,0.9999707,0.9917252,0.9958077,0.9624229,133.02454048439307,0.91506684,0.45222014,0.9327994,1.0,0.99328476,0.99661005
0.94304013,150.5941496865738,0.8669851,0.43121153,0.8811613,0.99986327,0.9896095,0.9946782,0.9436623,146.92886137785734,0.86806077,0.4284824,0.8829645,1.0,0.9926758,0.9962997
0.95683855,137.68682612372126,0.9006638,0.45161435,0.9182058,0.9998334,0.9938988,0.99683607,0.9686632,127.58251099763093,0.92658204,0.46124944,0.949018,1.0,0.9957665,0.99786466
0.9657658,131.0299873215595,0.92113453,0.4625461,0.94166803,0.9999143,0.99500453,0.9974377,0.9700422,125.42726830376519,0.93184847,0.46253192,0.9528438,1.0,0.99571127,0.997837
0.9665374,129.6770618829894,0.92290455,0.4624276,0.9437801,0.9998632,0.9955192,0.99767214,0.96979934,125.51410420735677,0.9327483,0.4619447,0.9523648,1.0,0.99590045,0.99793375
0.96516186,129.58416245283118,0.91957915,0.46428618,0.9400225,0.9998204,0.995554,0.9976658,0.95241225,135.77852534541378,0.88913596,0.4397657,0.9064123,1.0,0.99575984,0.99786127
0.94127136,152.55158643009932,0.85994655,0.434342,0.8763187,0.99995846,0.99012053,0.99496835,0.9292935,163.59018509476275,0.83290815,0.4093316,0.843862,1.0,0.9911221,0.9955013
0.93115836,160.97870835515008,0.83668214,0.41898534,0.84912664,1.0,0.9869278,0.9933799,0.93751377,153.6149350201642,0.8517216,0.4205563,0.8663668,1.0,0.99136275,0.995638
0.94105285,148.67139075632505,0.86762863,0.4290068,0.8756995,1.0,0.99332047,0.9966257,0.94494706,142.16689803512008,0.8774149,0.42891774,0.8862114,1.0,0.99221385,0.99607027
0.94700915,139.81463185630278,0.8841087,0.4373835,0.8919534,0.99998516,0.9953312,0.9976374,0.95120287,133.56171671549478,0.8922539,0.4371848,0.90322196,1.0,0.995753,0.99785745
0.9533585,135.28238159446533,0.89472765,0.44428518,0.90895844,0.99997205,0.99586415,0.99790055,0.96219707,134.26823380081743,0.9110631,0.45286515,0.93212306,1.0,0.99530345,0.99763
0.95877826,133.94795885980602,0.90432155,0.45337394,0.92312115,1.0,0.9956262,0.9977932,0.9452559,139.71027826379847,0.8802054,0.42896536,0.8870626,1.0,0.99550295,0.997732
0.9484809,136.6499319637523,0.887578,0.43563178,0.89595854,0.9999696,0.99603146,0.99798334,0.94965965,131.49390298348885,0.88817817,0.43525827,0.8990684,1.0,0.99664354,0.9983092
0.9507729,132.6325280836921,0.89314395,0.44058862,0.9022492,0.9999705,0.9971241,0.998535,0.9525617,125.5658636022497,0.8970994,0.43885514,0.9068687,1.0,0.997718,0.99885184
0.9515622,129.80265771868878,0.89478546,0.4408143,0.904302,0.99998516,0.9976607,0.9988159,0.9531994,123.55009709110966,0.90036637,0.43934378,0.9086113,1.0,0.99790365,0.9989451
0.9516163,129.0077142715454,0.8949392,0.4420149,0.9044259,0.99998504,0.99774647,0.99885905,0.9543568,122.6060304429796,0.8962682,0.44217077,0.91177857,1.0,0.9978407,0.9989132
0.95348984,126.88914209556883,0.89595175,0.44407734,0.90951055,1.0,0.9978194,0.9989035,0.9593357,121.01827969021268,0.9061721,0.4489427,0.92477876,1.0,0.99776804,0.99887764
0.9615814,124.01916289973903,0.91096103,0.4592497,0.9308118,1.0,0.99779564,0.99889135,0.9673603,118.36484148943866,0.9265367,0.4589198,0.9460659,0.9998709,0.9979031,0.9988803
