train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.86030847,257.72009896549775,0.6786762,0.3129148,0.6865282,0.6507415,0.5767109,0.5951764,0.93496674,701.4876794885706,0.85406643,0.41530648,0.85864574,0.8305437,0.7212711,0.7659991
0.93765235,183.74338992714692,0.85678184,0.4242088,0.8663039,0.9701926,0.82010466,0.8871684,0.9458366,526.9153476291233,0.87976944,0.4297586,0.8883919,1.0,0.92648476,0.96170336
0.94405144,158.89814874288197,0.8685757,0.4330221,0.883917,0.999051,0.9680193,0.98315245,0.94948506,472.1331489845558,0.8815203,0.43628117,0.8983741,1.0,0.97964525,0.989666
0.9480767,150.0632948458479,0.8802116,0.44010958,0.8947291,0.99900275,0.9859639,0.99239963,0.95474255,437.4818840874566,0.90029687,0.44188774,0.9125958,1.0,0.98526365,0.9925421
0.95171684,145.08588196704423,0.89059424,0.442037,0.90457946,0.9991498,0.98954874,0.99429727,0.95974255,391.330525942202,0.9100092,0.44872922,0.92582005,1.0,0.9857866,0.9928097
0.9590476,139.40856997273116,0.90670586,0.45421576,0.92425585,0.99922603,0.99202406,0.9955872,0.96278834,375.19748037832755,0.90777737,0.45511186,0.9331824,1.0,0.99374026,0.99684334
0.9656398,134.82118089248343,0.92103195,0.46224257,0.94134027,0.99948156,0.9935023,0.996464,0.9710818,336.24886124222365,0.93514824,0.4636939,0.9556286,1.0,0.9927377,0.99633497
0.96780384,131.65710399184962,0.9264806,0.4638868,0.94711757,0.99895716,0.9943254,0.9966137,0.9685201,338.93469792118776,0.9324105,0.4594499,0.9491098,1.0,0.99349684,0.99671924
0.96913755,128.95291843929806,0.9297917,0.46939212,0.95064944,0.9995585,0.9954075,0.9974656,0.97161704,322.4335321497034,0.93631953,0.46438944,0.9570915,1.0,0.99711573,0.99854666
0.96905583,127.66547234297178,0.9297559,0.47067463,0.950486,0.99968815,0.99607116,0.9978624,0.9723782,315.24352982132524,0.9368477,0.46571532,0.958923,1.0,0.9967471,0.9983619
0.9700749,126.03912228734391,0.9322488,0.4708091,0.9531576,0.9997052,0.996419,0.99805,0.9702842,324.08822055392795,0.9345931,0.4623002,0.95370597,1.0,0.99540764,0.9976852
0.9703663,124.81033207236868,0.933003,0.4687154,0.95391214,0.9997231,0.99669456,0.99819785,0.97250646,312.2129404703776,0.93850577,0.46568316,0.95952535,1.0,0.99711245,0.9985476
0.97032994,123.93059978576078,0.93293816,0.4694906,0.9538761,0.9997154,0.99658895,0.99813986,0.9729029,307.9558164243345,0.9384612,0.46638736,0.96043396,1.0,0.9965226,0.99824965
0.9705209,123.11983726513594,0.93334514,0.4671758,0.9544276,0.9997815,0.9968039,0.9982807,0.9730003,307.6853958695023,0.93981975,0.46626034,0.96082795,1.0,0.99658823,0.99828285
0.97094375,122.19064780752306,0.9344008,0.46886876,0.95549333,0.9998016,0.9969067,0.99834305,0.97164714,309.12823994954425,0.9372299,0.46427432,0.9572608,1.0,0.996626,0.9983021
0.9710829,121.48754917532916,0.9346281,0.46648753,0.9558835,0.99975526,0.99700123,0.9983671,0.9733195,303.1144652190032,0.9402831,0.46678424,0.9616393,1.0,0.99665785,0.9983177
0.97101986,120.79525082137891,0.93470013,0.46849838,0.9557726,0.9997789,0.99711555,0.9984354,0.9727331,307.95127563476564,0.9372519,0.46641126,0.959894,1.0,0.9966233,0.9983004
0.9713356,120.31033048038452,0.93528974,0.46790615,0.9565482,0.9998272,0.99700093,0.9984029,0.97359735,302.23488464355466,0.9414118,0.46702763,0.9624369,1.0,0.99751115,0.9987474
0.9714627,120.203668504906,0.93594277,0.46913776,0.95688665,0.9999318,0.9969648,0.99843735,0.973551,297.54609940140335,0.94056493,0.46712574,0.96221495,1.0,0.99659175,0.99828535
0.9713488,119.81152711877384,0.9354246,0.46812713,0.9566889,0.99992263,0.9972037,0.998554,0.97327316,301.92498587149163,0.9397176,0.4668235,0.9614746,1.0,0.99704915,0.9985155
0.9718093,118.92987377427531,0.93657315,0.47247478,0.9578669,0.9999182,0.9973418,0.9986209,0.9736541,296.1966066713686,0.94093746,0.46722695,0.9625138,1.0,0.99756366,0.9987741
0.9716624,118.55364165283349,0.9363269,0.47002563,0.9574621,0.9999474,0.99735785,0.9986435,0.97327316,298.22491138599537,0.9392792,0.4669565,0.96141005,1.0,0.9975755,0.99877954
0.97222763,117.76312979378268,0.93781906,0.47201794,0.95899254,0.99995947,0.9974302,0.99868643,0.97334456,299.01385611074943,0.94054383,0.46683115,0.96172225,1.0,0.9976906,0.9988377
